,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_height,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_Win%,PlayerA_bestof,PlayerA_minutes,PlayerA_svpt%,PlayerA_1st_serve%,PlayerA_1st_serve_won%,PlayerA_2nd_serve_won%,PlayerA_ace%,PlayerA_df%,PlayerA_bp_faced%,PlayerA_bp_saved%,PlayerB_height,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_Win%,PlayerB_bestof,PlayerB_minutes,PlayerB_svpt%,PlayerB_1st_serve%,PlayerB_1st_serve_won%,PlayerB_2nd_serve_won%,PlayerB_ace%,PlayerB_df%,PlayerB_bp_faced%,PlayerB_bp_saved%,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
209,Patrick Mcenroe,Boris Becker,1995,46,128.0000000000,128.0000000000,101265.0000000000,101414.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,183.0000000000,28.5448320000,65.0000000000,658.0000000000,0.4550345873,5.0000000000,88.6041504751,0.4889533526,0.6187906431,0.6100810223,0.4876710913,0.0286670792,0.0218975189,0.1071309761,0.6447838151,190.0000000000,27.1512660000,3.0000000000,3237.0000000000,0.2936973295,5.0000000000,65.4589128879,0.5292221821,0.6078744754,0.7966846388,0.4148436940,0.0713447075,0.0406263275,0.0564744689,0.6720227003,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
218,Mark Woodforde,Brett Steven,1995,46,128.0000000000,64.0000000000,101185.0000000000,101601.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,188.0000000000,29.3141690000,32.0000000000,954.0000000000,0.5000000000,5.0000000000,214.5000000000,0.4894505000,0.6046725000,0.7867895000,0.4348580000,0.0377620000,0.0332575000,0.0536755000,0.6071430000,185.0000000000,25.7221090000,77.0000000000,582.0000000000,0.7550509457,5.0000000000,104.4879483740,0.5184068989,0.6661569887,0.6699481470,0.4677618818,0.0308791528,0.0246854735,0.1198594567,0.6687468205,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
220,Michael Stich,Alex Obrien,1995,46,128.0000000000,64.0000000000,101529.0000000000,101711.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,26.2450370000,9.0000000000,2423.0000000000,0.7468922757,5.0000000000,92.2327357061,0.4922968276,0.5823023262,0.8462143074,0.5035235008,0.0590915228,0.0372331273,0.0332474301,0.6497928184,185.0000000000,24.8624230000,96.0000000000,497.0000000000,0.5000000000,5.0000000000,104.0000000000,0.5109440000,0.5747130000,0.6500000000,0.4594590000,0.0427995000,0.0212840000,0.1264370000,0.6238095000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
221,Renzo Furlan,Carl Uwe Steeb,1995,46,128.0000000000,64.0000000000,101746.0000000000,101391.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,175.0000000000,24.6680360000,34.0000000000,936.0000000000,0.5000000000,5.0000000000,112.5000000000,0.4364740000,0.5746755000,0.6701700000,0.6576800000,0.0173180000,0.0118235000,0.0641235000,0.5277780000,180.0000000000,27.3757710000,93.0000000000,507.0000000000,0.3267497345,5.0000000000,91.2421791231,0.5418164274,0.5750368965,0.6743992118,0.4348865674,0.0126357390,0.0152867393,0.1096133536,0.6600631886,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
232,Karel Novacek,Michael Stich,1995,46,128.0000000000,32.0000000000,101120.0000000000,101529.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,190.0000000000,29.7987670000,28.0000000000,1079.0000000000,0.4979281838,5.0000000000,125.1747248516,0.5004023146,0.6057961222,0.7915329317,0.5265686877,0.0605513957,0.0174655641,0.0561821451,0.6837594004,193.0000000000,26.2450370000,9.0000000000,2423.0000000000,0.7468922757,5.0000000000,92.2327357061,0.4922968276,0.5823023262,0.8462143074,0.5035235008,0.0590915228,0.0372331273,0.0332474301,0.6497928184,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
235,Michael Chang,Martin Damm,1995,46,128.0000000000,32.0000000000,102021.0000000000,102093.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,22.8993840000,6.0000000000,2548.0000000000,0.5909838435,5.0000000000,71.3507789239,0.4806515041,0.5828171824,0.7567794335,0.5027096745,0.0360043606,0.0196251564,0.0473239873,0.2629388993,188.0000000000,22.4585900000,84.0000000000,540.0000000000,0.7081695772,5.0000000000,47.5121585161,0.5009617256,0.5599730858,0.7311434078,0.4457105135,0.0707959062,0.0402243619,0.0918147892,0.6763545804,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
238,Jacco Eltingh,Thomas Muster,1995,46,128.0000000000,32.0000000000,101797.0000000000,101404.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,24.3832990000,24.0000000000,1202.0000000000,0.3146508361,5.0000000000,75.9949682071,0.4502981999,0.6509690365,0.7049523968,0.5159372580,0.0382065749,0.0312598392,0.0882936262,0.7331613568,180.0000000000,27.2908970000,16.0000000000,1616.0000000000,0.7500000000,5.0000000000,162.7500000000,0.4744842500,0.6229687500,0.6514460000,0.5058652500,0.0272172500,0.0225917500,0.1100212500,0.6366895000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
242,Pete Sampras,Magnus Larsson,1995,46,128.0000000000,16.0000000000,101948.0000000000,101723.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,23.4305270000,1.0000000000,4945.0000000000,0.8405110713,5.0000000000,134.2167635906,0.5230908613,0.6365995269,0.8169507134,0.4843100238,0.0933938822,0.0211048286,0.0587314967,0.6086825898,193.0000000000,24.8131430000,18.0000000000,1528.0000000000,0.6666666667,5.0000000000,139.6666666667,0.4995636667,0.6757393333,0.6924333333,0.4346746667,0.0413333333,0.0283376667,0.0679440000,0.5416666667,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
245,Michael Chang,Olivier Delaitre,1995,46,128.0000000000,16.0000000000,102021.0000000000,101358.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,22.8993840000,6.0000000000,2548.0000000000,0.5909838435,5.0000000000,71.3507789239,0.4806515041,0.5828171824,0.7567794335,0.5027096745,0.0360043606,0.0196251564,0.0473239873,0.2629388993,170.0000000000,27.6276510000,49.0000000000,801.0000000000,0.5000000000,5.0000000000,136.5000000000,0.4700670000,0.5592185000,0.7605560000,0.4791115000,0.0424820000,0.0134965000,0.0757025000,0.4181820000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
246,Jacco Eltingh,Patrick Mcenroe,1995,46,128.0000000000,16.0000000000,101797.0000000000,101265.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,24.3832990000,24.0000000000,1202.0000000000,0.3146508361,5.0000000000,75.9949682071,0.4502981999,0.6509690365,0.7049523968,0.5159372580,0.0382065749,0.0312598392,0.0882936262,0.7331613568,183.0000000000,28.5448320000,65.0000000000,658.0000000000,0.4550345873,5.0000000000,88.6041504751,0.4889533526,0.6187906431,0.6100810223,0.4876710913,0.0286670792,0.0218975189,0.1071309761,0.6447838151,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
250,Michael Chang,Andrei Medvedev,1995,46,128.0000000000,8.0000000000,102021.0000000000,102446.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,22.8993840000,6.0000000000,2548.0000000000,0.5909838435,5.0000000000,71.3507789239,0.4806515041,0.5828171824,0.7567794335,0.5027096745,0.0360043606,0.0196251564,0.0473239873,0.2629388993,193.0000000000,20.3778230000,15.0000000000,1683.0000000000,0.8556136349,5.0000000000,134.8725464089,0.5196323397,0.5968723817,0.7471156087,0.4695160753,0.0541894983,0.0251330962,0.0714933485,0.5883017507,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
254,Brett Steven,Goran Ivanisevic,1995,268,128.0000000000,128.0000000000,101601.0000000000,101964.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,185.0000000000,26.3353860000,38.0000000000,895.0000000000,0.6983646577,5.0000000000,121.9317008385,0.4841998976,0.6698552125,0.6852218506,0.5002780029,0.0377807604,0.0291381085,0.0850942920,0.5998753413,193.0000000000,23.9561940000,6.0000000000,2719.0000000000,0.7147841865,5.0000000000,112.4359527822,0.5362362877,0.6046108729,0.8812926244,0.4959750090,0.1307737121,0.0401951914,0.0458764879,0.7833226526,0.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
258,Pete Sampras,Richey Reneberg,1996,204,128.0000000000,128.0000000000,101948.0000000000,101191.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.8678990000,1.0000000000,4831.0000000000,0.9015348438,5.0000000000,141.1534013376,0.5174371291,0.6033251505,0.8285553166,0.5227269059,0.0963473369,0.0251609102,0.0521681073,0.6549262061,180.0000000000,30.7186850000,21.0000000000,1298.0000000000,0.4447037887,5.0000000000,100.7497118473,0.4790339638,0.5510729915,0.7193254515,0.4502721525,0.0493874965,0.0283426752,0.0992423039,0.5930609146,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
259,Mark Philippoussis,Javier Frana,1996,204,128.0000000000,128.0000000000,102882.0000000000,101318.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,196.0000000000,19.6276510000,33.0000000000,1051.0000000000,0.5000000000,5.0000000000,129.0000000000,0.5063425000,0.6010040000,0.7896605000,0.5663135000,0.1139705000,0.0318630000,0.0397215000,0.7777780000,185.0000000000,29.4976040000,83.0000000000,573.0000000000,0.2732168956,5.0000000000,82.9124125544,0.5143160753,0.6662354206,0.6601337110,0.4082796691,0.0514273284,0.0175755181,0.0933097904,0.5755129391,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
261,Cedric Pioline,Jan Siemerink,1996,204,128.0000000000,128.0000000000,101611.0000000000,101733.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,27.0253260000,16.0000000000,1535.0000000000,0.6787840682,5.0000000000,133.6589260244,0.5128409694,0.5584935678,0.7678822172,0.4623765949,0.0540404106,0.0445356461,0.0750095906,0.7175778881,183.0000000000,26.1957570000,19.0000000000,1336.0000000000,0.4738291998,5.0000000000,108.7571252611,0.4946358461,0.6018368466,0.7528695393,0.4794142307,0.0446905619,0.0311665765,0.0706897784,0.4663725309,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
262,Michael Stich,Sjeng Schalken,1996,204,128.0000000000,128.0000000000,101529.0000000000,102854.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,193.0000000000,27.6824090000,12.0000000000,1881.0000000000,0.7237621447,5.0000000000,115.0869963351,0.5152008438,0.6039991118,0.8139857645,0.5112336558,0.0874343756,0.0226858874,0.0520469200,0.6569816508,193.0000000000,19.7919240000,56.0000000000,816.0000000000,0.5000000000,5.0000000000,161.0000000000,0.5095540000,0.5236740000,0.6741140000,0.4122315000,0.0267340000,0.0503820000,0.1055950000,0.6000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
264,Magnus Larsson,Mark Woodforde,1996,204,128.0000000000,128.0000000000,101723.0000000000,101185.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,193.0000000000,26.2505130000,80.0000000000,600.0000000000,0.3108404943,5.0000000000,142.6698032557,0.4837184719,0.6705637759,0.7467921713,0.4757228020,0.0555718539,0.0194517171,0.0776379432,0.5559375657,188.0000000000,30.7515390000,24.0000000000,1167.0000000000,0.5400251197,5.0000000000,152.8410715799,0.4717087996,0.5738426914,0.7448076003,0.4498836983,0.0341947557,0.0378142528,0.0876973722,0.5938497683,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
265,Richard Krajicek,Javier Sanchez,1996,204,128.0000000000,128.0000000000,101990.0000000000,101439.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,196.0000000000,24.5503080000,13.0000000000,1642.0000000000,0.7438699169,5.0000000000,125.7887774090,0.5270294777,0.6269040165,0.8283755223,0.4604738005,0.0973503211,0.0311439264,0.0512981185,0.6084128270,178.0000000000,28.3942510000,61.0000000000,789.0000000000,0.1840208064,5.0000000000,132.2255723948,0.4875638106,0.6120455584,0.6868361489,0.4116947256,0.0360442298,0.0332883216,0.0857960197,0.4877054125,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
266,Patrick Rafter,Daniel Vacek,1996,204,128.0000000000,128.0000000000,102158.0000000000,101888.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,23.4880220000,77.0000000000,623.0000000000,0.1440714806,5.0000000000,94.9139425851,0.5360956418,0.5522937630,0.7392848731,0.3835418422,0.0471040916,0.0486409658,0.0714352258,0.4053894153,190.0000000000,25.2320330000,30.0000000000,1080.0000000000,0.3060300417,5.0000000000,104.9476375672,0.5278792815,0.5918767421,0.7065107408,0.4555516098,0.0504543515,0.0332807009,0.0912940277,0.6234564689,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
267,Marc Rosset,Scott Draper,1996,204,128.0000000000,128.0000000000,101820.0000000000,102401.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,201.0000000000,25.6290210000,14.0000000000,1577.0000000000,0.7117029412,5.0000000000,130.0706020996,0.5155566165,0.6525978615,0.7859340916,0.3886987071,0.0717709979,0.0334379458,0.0716759969,0.5658402633,178.0000000000,22.0533890000,92.0000000000,509.0000000000,0.6248725830,5.0000000000,123.3418277971,0.5171636992,0.5216703701,0.7819058577,0.5384176711,0.0786024486,0.0249881062,0.0694964190,0.4855459208,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
268,Stefan Edberg,Guy Forget,1996,204,128.0000000000,128.0000000000,101222.0000000000,101098.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,188.0000000000,30.4284740000,22.0000000000,1280.0000000000,0.8131160830,5.0000000000,131.8513855392,0.5056386045,0.6016780899,0.7338943397,0.4912444207,0.0270401243,0.0396199057,0.0565979038,0.6494073630,190.0000000000,31.4688570000,51.0000000000,835.0000000000,0.4058482537,5.0000000000,165.5173168050,0.5172978385,0.6552135722,0.7205565872,0.4693793378,0.0746738273,0.0165245110,0.0950990153,0.6649149341,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
269,Mikael Tillstrom,Marc Kevin Goellner,1996,204,128.0000000000,128.0000000000,102025.0000000000,101806.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.3039020000,58.0000000000,810.0000000000,0.5000000000,5.0000000000,162.0000000000,0.5035035000,0.7441270000,0.6260860000,0.3750000000,0.0166835000,0.0065300000,0.1232450000,0.6190480000,196.0000000000,25.7549630000,99.0000000000,474.0000000000,0.4379593048,5.0000000000,153.4448462718,0.5345694164,0.5612319971,0.7962825346,0.4526093623,0.0996061601,0.0443523782,0.0626370055,0.5622975963,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
271,Jakob Hlasek,Andrei Chesnokov,1996,204,128.0000000000,128.0000000000,101084.0000000000,101230.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,31.6139620000,40.0000000000,930.0000000000,0.4729211146,5.0000000000,133.5369707810,0.5246428595,0.6097472562,0.6952694697,0.4982433450,0.0461889843,0.0222179203,0.0750799302,0.6122044409,188.0000000000,30.3901440000,85.0000000000,564.0000000000,0.1110476304,5.0000000000,127.5566473492,0.4947241349,0.6533586025,0.6269315090,0.4789211869,0.0305864708,0.0228914488,0.0996581292,0.5741553027,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
272,Jason Stoltenberg,Adrian Voinea,1996,204,128.0000000000,128.0000000000,101727.0000000000,102437.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,26.2231350000,46.0000000000,898.0000000000,0.4257690874,5.0000000000,101.2566754576,0.5198633009,0.5554471090,0.7050286935,0.4373745865,0.0580979357,0.0431739892,0.0828403068,0.4945229997,185.0000000000,21.8836400000,75.0000000000,643.0000000000,0.6666666667,5.0000000000,144.6666666667,0.5200786667,0.5308620000,0.6917276667,0.5016533333,0.0571866667,0.0336136667,0.0924470000,0.5789473333,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
273,Albert Costa,Michael Chang,1996,204,128.0000000000,128.0000000000,102610.0000000000,102021.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,180.0000000000,20.9993150000,17.0000000000,1439.0000000000,0.6666666667,5.0000000000,113.0000000000,0.4752533333,0.7275926667,0.6597320000,0.4973986667,0.0228096667,0.0143616667,0.1029036667,0.5925926667,175.0000000000,24.3367560000,6.0000000000,3162.0000000000,0.6685178388,5.0000000000,116.2798217004,0.4864713033,0.5384608054,0.7519669287,0.5636512521,0.0629316648,0.0185941321,0.0657380053,0.4873774021,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
277,Wayne Ferreira,David Prinosil,1996,204,128.0000000000,128.0000000000,101965.0000000000,102184.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,185.0000000000,24.7748130000,11.0000000000,2020.0000000000,0.5672583060,5.0000000000,139.1222228262,0.5277402305,0.5760960467,0.7518016075,0.4705059169,0.0732490691,0.0302964341,0.0697525550,0.6190133215,185.0000000000,23.2936340000,47.0000000000,881.0000000000,0.1791265450,5.0000000000,149.6088651970,0.4999205882,0.5259347803,0.6797235555,0.3631074399,0.0415677559,0.0585365471,0.1032929510,0.4581198882,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
278,Todd Martin,Marcos Ondruska,1996,204,128.0000000000,128.0000000000,101774.0000000000,102154.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,198.0000000000,25.9630390000,18.0000000000,1364.0000000000,0.6108919026,5.0000000000,111.8642652342,0.4973997707,0.6351631490,0.7774551055,0.4932379055,0.0841977393,0.0223393350,0.0736341654,0.7104444021,183.0000000000,23.5154000000,104.0000000000,458.0000000000,0.5000000000,5.0000000000,136.5000000000,0.4401365000,0.6995810000,0.5258065000,0.5334820000,0.0000000000,0.0117645000,0.0994630000,0.5666665000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
279,Renzo Furlan,Andrei Medvedev,1996,204,128.0000000000,128.0000000000,101746.0000000000,102446.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,175.0000000000,26.1054080000,26.0000000000,1110.0000000000,0.6395719124,5.0000000000,142.1895449274,0.4844134987,0.6503825943,0.7029490509,0.5755746334,0.0292444999,0.0096112276,0.0785355737,0.7526032679,193.0000000000,21.8151950000,42.0000000000,906.0000000000,0.6450409443,5.0000000000,133.6172936393,0.5263161096,0.5831725894,0.7523048984,0.4813078247,0.0555092605,0.0321161298,0.0747840710,0.5975356933,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
281,Paul Haarhuis,Felix Mantilla,1996,204,128.0000000000,128.0000000000,101235.0000000000,102456.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,30.3435990000,25.0000000000,1142.0000000000,0.5473802187,5.0000000000,136.5052601993,0.4984655856,0.6516041827,0.6781105660,0.5039535243,0.0410880956,0.0160052935,0.0877498213,0.5481923171,180.0000000000,21.7522260000,29.0000000000,1084.0000000000,0.5000000000,5.0000000000,137.5000000000,0.5036315000,0.6504675000,0.6440580000,0.5543480000,0.0413490000,0.0085780000,0.0955300000,0.7067310000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
282,Bohdan Ulihrach,Carlos Costa,1996,204,128.0000000000,128.0000000000,102539.0000000000,101475.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,188.0000000000,21.3333320000,39.0000000000,948.0000000000,0.5261802618,5.0000000000,75.4175966762,0.4203083878,0.5675764846,0.6673140007,0.4041377776,0.0318116555,0.0342010540,0.0899928701,0.3216617336,183.0000000000,28.1724850000,28.0000000000,1086.0000000000,0.4008596895,5.0000000000,183.8103162738,0.4926370980,0.5661103003,0.7115093291,0.4711062126,0.0570954487,0.0110599992,0.1125476204,0.6412968571,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
