,PlayerA_name,PlayerB_name,Year,Day,draw_size,round,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,height_diff,age_diff,rank_diff,rank_points_diff,Win%_diff,bestof_diff,minutes_diff,svpt%_diff,1st_serve%_diff,1st_serve_won%_diff,2nd_serve_won%_diff,ace%_diff,df%_diff,bp_faced%_diff,bp_saved%_diff,Same_handedness,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,PlayerA Win
61,Carlos Costa,Bohdan Ulihrach,1996,204,128.0000000000,128.0000000000,101475.0000000000,102539.0000000000,0.0000000000,0.0000000000,-0.5231571560,1.4946316242,-0.2626572611,0.0352283276,-0.5238397499,0.0032693199,5.2581333243,3.2592089008,-0.0137024086,0.6395465891,1.2200533846,0.6497027756,-1.7462899737,0.8830891069,3.7102547930,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
62,Chris Woodruff,Stefano Pescosolido,1996,204,128.0000000000,128.0000000000,102162.0000000000,101924.0000000000,0.0000000000,0.0000000000,0.3270603508,-0.3515791367,-0.5764484543,0.0585502570,1.7139644084,0.0032693199,5.8398399431,-0.6109618037,1.5570881028,-0.4567652550,0.5611053111,0.1297437380,-2.0809280284,-0.1386385741,0.1261733464,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
63,Tomas Carbonell,Francisco Clavet,1996,204,128.0000000000,128.0000000000,101507.0000000000,101532.0000000000,0.0000000000,0.0000000000,-0.5231571560,0.0378891746,0.4132006935,-0.0779516239,-1.7380888679,0.0032693199,-2.1605042231,2.1951593155,0.6291369396,1.0496608594,-2.4144080290,0.6463638545,1.2911070616,-0.6263306933,1.3552869191,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
64,Mark Philippoussis,Pete Sampras,1996,204,128.0000000000,64.0000000000,102882.0000000000,101948.0000000000,0.0000000000,0.0000000000,1.1772778577,-1.1612156220,0.7752674549,-1.3085263695,-1.6415318311,0.0032693199,-0.5892532682,-0.4772485573,-0.0276932946,-0.5871529351,0.7876113301,0.4537305230,0.4948933840,-0.4601579645,1.4318398540,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
65,Shuzo Matsuoka,Michael Stich,1996,204,128.0000000000,64.0000000000,101412.0000000000,101529.0000000000,0.0000000000,0.0000000000,-0.8419887211,0.1998159440,1.3062987050,-0.4161196003,-2.0741191960,0.0032693199,-1.0269525013,0.7050211824,1.1039595112,-1.2678628075,-0.6518217245,-0.5609546876,-0.3429665777,1.0757015656,-0.4237187634,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
66,Brett Steven,Greg Rusedski,1996,204,128.0000000000,64.0000000000,101601.0000000000,102257.0000000000,0.0000000000,0.0000000000,-0.8419887211,0.9498573626,-0.1419683406,0.0071048245,0.6516509664,0.0032693199,-0.2452362311,-1.7244252209,1.4373174168,-1.5753193800,0.4382946790,-1.3511182415,-1.1802110523,1.0433866932,0.9022328951,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
67,Alexander Volkov,Martin Damm,1996,204,128.0000000000,64.0000000000,101334.0000000000,102093.0000000000,0.0000000000,0.0000000000,0.0082287858,1.1816124128,0.0752717162,-0.0193038309,-0.6659433619,0.0032693199,-0.4243454577,-1.5852167220,-1.1906070061,-0.9340256833,0.4126197211,-0.6521869236,0.6922257124,0.0669129509,-1.6303959940,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
68,Stefan Edberg,Mikael Tillstrom,1996,204,128.0000000000,64.0000000000,101222.0000000000,102025.0000000000,0.0000000000,0.0000000000,0.3270603508,1.3375196962,-0.8661018634,0.1490942182,1.2502799401,0.0032693199,-1.4621554166,0.1152994897,-2.3207798728,1.5786958792,2.1314020070,0.2678398119,2.4765858172,-2.5402100819,0.3609354397,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
69,Jakob Hlasek,Alex Corretja,1996,204,128.0000000000,64.0000000000,101084.0000000000,102374.0000000000,0.0000000000,0.0000000000,0.8584462927,2.0598712151,-0.1178305565,-0.0014694143,-0.1838206905,0.0032693199,1.3451777160,0.1927161118,-0.0358667530,-0.0053272865,0.5805726284,0.1019804121,-0.4715577080,-0.7012740686,-0.0604573476,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
70,Jason Stoltenberg,Jiri Novak,1996,204,128.0000000000,64.0000000000,101727.0000000000,102562.0000000000,0.0000000000,0.0000000000,-0.5231571560,1.0822889141,0.0511339321,-0.0131303790,-0.3171071007,0.0032693199,-0.8604062654,0.0241848338,-3.5732997403,0.8838358672,2.5221998209,0.6876441424,2.0574283210,-0.5833130515,-0.5549695908,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
71,Wayne Ferreira,Andrea Gaudenzi,1996,204,128.0000000000,64.0000000000,101965.0000000000,102247.0000000000,0.0000000000,0.0000000000,0.2207831625,0.4026764498,-0.5523106702,0.3233227496,0.8668253957,0.0032693199,1.8800056078,2.2095029307,-1.6753990100,1.3921224221,1.8212085559,1.6917350179,-0.7342434840,-1.0484019011,0.5483515726,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
72,Thomas Enqvist,Malivai Washington,1996,204,128.0000000000,64.0000000000,102358.0000000000,101613.0000000000,0.0000000000,0.0000000000,1.0710006694,-1.0486491660,-0.2626572611,0.2907406424,-0.6809700842,0.0032693199,-0.6762114508,-2.2833937225,-0.7535933664,0.9268462692,-0.5509886474,0.4898006469,1.6928147736,-0.0309229262,1.1662522173,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
73,Boris Becker,Tomas Carbonell,1996,204,128.0000000000,64.0000000000,101414.0000000000,101507.0000000000,0.0000000000,0.0000000000,1.2835550461,0.1468430155,-1.0833419203,0.9279780663,1.3534172983,0.0032693199,2.0306667567,1.4633318280,-1.8184707442,1.3873530481,0.9705085966,1.0445053265,0.9210017292,-1.2223556432,0.7815782003,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
74,Brett Steven,Richard Krajicek,1996,204,128.0000000000,32.0000000000,101601.0000000000,101990.0000000000,0.0000000000,0.0000000000,-1.1608202862,0.5646032192,1.1131964323,-0.3008818315,-0.4180887257,0.0032693199,-0.9274594522,-1.6708499473,0.8396622841,-2.3000200659,0.5440829392,-1.4610223674,-0.4483640621,1.5432930100,-0.5107846698,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
75,Cedric Pioline,Pete Sampras,1996,204,128.0000000000,16.0000000000,101611.0000000000,101948.0000000000,0.0000000000,0.0000000000,0.3270603508,0.4652801601,0.3649251253,-1.1425291073,-0.9180879041,0.0032693199,-0.3632605829,-0.1861878702,-0.7233449042,-0.9086761332,-1.1346790904,-1.0793854823,1.4465934785,0.8940930590,0.7348253530,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
76,Michael Stich,Richard Krajicek,1996,204,128.0000000000,16.0000000000,101529.0000000000,101990.0000000000,0.0000000000,0.0000000000,-0.3106027793,0.6795776455,-0.0212794202,0.0698682521,-0.0980995705,0.0032693199,-0.5188388508,-0.5101239820,-0.3645311248,-0.2253730397,0.9202792336,-0.2507678114,-0.6436135938,0.0462422280,0.5717699022,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
77,Goran Ivanisevic,Patrick Rafter,1996,204,128.0000000000,16.0000000000,101964.0000000000,102158.0000000000,0.0000000000,0.0000000000,0.8584462927,0.2750606190,-1.6867865226,0.7791292816,2.0094017700,0.0032693199,0.0281510135,-0.0822546504,0.4696777282,1.4808540766,1.9285530984,1.6806898686,-0.8244027678,-0.5952240247,2.8006200331,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
78,Jason Stoltenberg,Jakob Hlasek,1996,204,128.0000000000,16.0000000000,101727.0000000000,101084.0000000000,0.0000000000,0.0000000000,-0.3106027793,-1.1943227953,0.1476850685,-0.0230764959,-0.2075332702,0.0032693199,-1.5655578487,-0.1944021444,-0.8782909208,0.1311499179,-1.1442676640,0.3075510412,1.5653496367,0.3153254397,-1.3531242856,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
79,Malivai Washington,Paul Haarhuis,1996,204,128.0000000000,16.0000000000,101613.0000000000,101235.0000000000,0.0000000000,0.0000000000,-0.8419887211,-0.7416487811,-0.1178305565,0.0534057137,-0.4045180669,0.0032693199,0.4626482126,0.9740961251,-1.1033261372,0.4368639216,0.1487129099,0.4709276231,1.2484901260,-1.0528878038,-0.4085597671,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
80,Richard Krajicek,Pete Sampras,1996,204,128.0000000000,8.0000000000,101990.0000000000,101948.0000000000,0.0000000000,0.0000000000,1.1772778577,-0.0788916692,0.2925117731,-1.1058313654,-0.6547201306,0.0032693199,-0.7450215316,0.4493028462,0.3961412145,-0.0155845568,-1.1698708584,0.0285574165,0.4408918433,-0.0158820860,-0.5291196496,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
81,Goran Ivanisevic,Jason Stoltenberg,1996,204,128.0000000000,8.0000000000,101964.0000000000,101727.0000000000,0.0000000000,0.0000000000,0.8584462927,-0.3262972074,-0.9385152157,0.6848126554,0.8695215506,0.0032693199,-0.2795188714,0.6447775174,0.4180755659,1.9865944291,0.9329282183,1.3994481999,-0.4138395669,-1.0329168088,1.7686053259,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
82,Richard Krajicek,Jason Stoltenberg,1996,204,128.0000000000,4.0000000000,101990.0000000000,101727.0000000000,0.0000000000,0.0000000000,1.1772778577,-0.3768617257,-0.7936885112,0.2430678749,1.2704505550,0.0032693199,1.1902674531,0.3406367608,1.1796297586,1.8080980205,0.4087016977,1.0070436788,-0.9118681763,-1.1929890607,1.3280755838,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,1.0000000000
83,Todd Martin,Malivai Washington,1996,204,128.0000000000,4.0000000000,101774.0000000000,101613.0000000000,0.0000000000,0.0000000000,1.9212181763,-0.2396151130,-0.0454172042,-0.0014694143,0.6280477873,0.0032693199,-1.6573655693,-0.9824929286,0.8548620616,1.0039466623,-0.3839224132,0.6376907721,-0.7896620107,0.5461822360,2.3060135704,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
84,Malivai Washington,Richard Krajicek,1996,204,128.0000000000,2.0000000000,101613.0000000000,101990.0000000000,0.0000000000,0.0000000000,-1.6922062280,0.5320978185,0.1718228526,-0.1180790613,-1.1996072508,0.0032693199,0.9824776132,-0.3052552958,-0.6991262859,-1.7815694485,0.9528609310,-0.9683580391,0.1115974638,0.3460191641,-1.1058104421,1.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
85,Kenneth Carlsen,Todd Martin,1996,177,128.0000000000,128.0000000000,102202.0000000000,101774.0000000000,0.0000000000,0.0000000000,-0.8419887211,-0.6194517630,1.2580231368,-0.2398332515,0.2513888085,0.0032693199,2.1775630154,2.1821357071,-0.6039788277,1.1750232760,0.1769081628,0.4284685209,1.4903628497,-1.4727128903,-3.4189929892,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
86,Martin Damm,Jeff Tarango,1996,177,128.0000000000,128.0000000000,102093.0000000000,101543.0000000000,0.0000000000,0.0000000000,0.8584462927,-0.8217098365,-0.3350706134,0.0245962715,0.3806147946,0.0032693199,-1.6858837814,0.6333140258,-1.4544838126,0.9687258035,-0.8528358286,0.6003591614,0.6702502661,0.3008247904,0.5009771852,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
87,Andrei Chesnokov,Guy Forget,1996,177,128.0000000000,128.0000000000,101230.0000000000,101098.0000000000,0.0000000000,0.0000000000,-0.2043255910,-0.2462363718,1.4028498414,-0.1825573367,-0.7441256483,0.0032693199,-2.5280357610,0.1709321916,-0.8187721879,-2.6431645265,-1.0903519210,-1.5531198494,0.2901263602,1.7586202581,-2.4044749565,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
88,Mark Woodforde,Alex Corretja,1996,177,128.0000000000,128.0000000000,101185.0000000000,102374.0000000000,0.0000000000,0.0000000000,0.8584462927,1.8702538864,-0.4074839657,0.0633518307,0.4310335279,0.0032693199,4.3143901468,-1.7149977036,-1.1553971338,1.0164250668,-1.0355169743,-0.1288209711,2.1750460345,-0.9977258259,-0.7719923275,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
89,Goran Ivanisevic,Jordi Arrese,1996,177,128.0000000000,128.0000000000,101964.0000000000,101063.0000000000,0.0000000000,0.0000000000,1.9212181763,-1.5567023201,-2.0247155000,0.7928480636,-0.1389997586,0.0032693199,-2.8411646672,2.2225210524,-1.7094244783,2.8077453756,-0.5763498819,2.7551179345,0.9388354183,-1.0079020130,2.9865204031,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
90,Carl Uwe Steeb,Marc Rosset,1996,177,128.0000000000,128.0000000000,101391.0000000000,101820.0000000000,0.0000000000,0.0000000000,-2.2235921698,0.6910152846,1.2821609209,-0.2641840896,0.4712915655,0.0032693199,-3.0332662371,-2.2469751251,0.8586190101,0.3053499417,1.6877231165,-0.4148099228,-1.7439947225,-1.3032924082,0.5391998715,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
91,Michael Chang,David Prinosil,1996,177,128.0000000000,128.0000000000,102021.0000000000,102184.0000000000,0.0000000000,0.0000000000,-1.0545430979,0.2202825923,-1.0109285680,0.9242054013,1.8378457895,0.0032693199,-3.4345147198,-1.3193513089,0.7212033765,0.3208421612,2.9957809569,0.7414344873,-3.6778265390,-0.8513134907,-1.5132519868,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
92,Thomas Enqvist,Richey Reneberg,1996,177,128.0000000000,128.0000000000,102358.0000000000,101191.0000000000,0.0000000000,0.0000000000,1.0710006694,-1.8637022653,-0.5523106702,0.3984330811,0.2042642231,0.0032693199,1.1657147890,-1.5167446696,-0.5366322200,0.4442117179,0.3499987264,0.0882864270,3.1215125935,-1.3288890262,0.8042126088,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
93,Cedric Pioline,Javier Frana,1996,177,128.0000000000,128.0000000000,101611.0000000000,101318.0000000000,0.0000000000,0.0000000000,0.3270603508,-0.5526336648,-0.9385152157,0.1569825179,0.4988023438,0.0032693199,3.8456232065,1.5274806111,-2.9469110927,2.0051884877,-1.0420109159,0.3548514622,3.3144401314,-0.5722042956,0.4977841005,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
94,Stefano Pescosolido,Petr Korda,1996,177,128.0000000000,128.0000000000,101924.0000000000,101434.0000000000,0.0000000000,0.0000000000,-0.5231571560,-0.7536888525,0.8476808072,-0.1167071831,-0.8200123692,0.0032693199,-3.8364531747,2.2610548158,-2.2955385752,-0.3055728862,0.3231444303,-0.1809934705,0.2782958412,2.0146244465,2.0633548824,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
95,Mats Wilander,Todd Martin,1996,177,128.0000000000,64.0000000000,101062.0000000000,101774.0000000000,0.0000000000,0.0000000000,-1.5859290397,1.2827412297,1.3787120573,-0.2477215512,-0.3240170191,0.0032693199,2.9667446011,-2.8590288581,2.2538959829,-0.7640683449,-0.3550216214,-0.6919884462,-0.7761898176,-0.9833884975,-2.6502806382,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
96,Renzo Furlan,Brett Steven,1996,177,128.0000000000,64.0000000000,101746.0000000000,101601.0000000000,0.0000000000,0.0000000000,-1.0545430979,-0.2408188783,-0.6488618066,0.0969628466,-0.4872548341,0.0032693199,1.0067595094,0.6766121595,-1.3159942567,0.5820407357,1.5498090035,0.0306104382,-1.3847916959,-0.3940307568,2.1726447225,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
97,Tomas Carbonell,Richard Krajicek,1996,177,128.0000000000,64.0000000000,101507.0000000000,101990.0000000000,0.0000000000,0.0000000000,-1.9047606047,0.7229191324,0.8476808072,-0.2161683526,-1.8113390089,0.0032693199,-1.9966982666,-0.1336455724,0.0702905670,-1.4663650500,-0.7499312249,-1.0666782105,0.0939817264,1.5222021895,0.5937528917,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
98,Andrei Medvedev,Bohdan Ulihrach,1996,177,128.0000000000,64.0000000000,102446.0000000000,102539.0000000000,0.0000000000,0.0000000000,0.5396147276,0.0968804897,-0.1178305565,-0.0052420793,0.5426809186,0.0032693199,5.1692099221,3.8135436281,-0.1046243801,1.3694579471,1.9203468489,1.2656624268,0.0144992793,-1.0578905681,1.7809539940,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
99,Andrea Gaudenzi,Bernd Karbacher,1996,177,128.0000000000,64.0000000000,102247.0000000000,101463.0000000000,0.0000000000,0.0000000000,-0.2043255910,-1.1792740802,-0.6971373748,0.0832440646,0.0235040475,0.0032693199,1.6151378996,-0.9594869778,2.2828333735,-0.4610581939,0.0179584729,-0.9761410100,0.1652336264,-0.1808438938,2.2172324234,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
100,Arnaud Boetsch,Paul Haarhuis,1996,177,128.0000000000,64.0000000000,101589.0000000000,101235.0000000000,0.0000000000,0.0000000000,-0.5231571560,-0.6934924529,-0.4074839657,0.1761888127,-0.5822357901,0.0032693199,-2.2362361467,-0.2288678783,-0.8797316938,0.3341294242,-0.6481732422,-0.0455612540,1.0606101640,-0.0679373615,-0.1025060968,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
101,Richey Reneberg,Cedric Pioline,1996,177,128.0000000000,64.0000000000,101191.0000000000,101611.0000000000,0.0000000000,0.0000000000,-0.8419887211,0.8029795282,0.3166495572,-0.1029884011,-0.5068110766,0.0032693199,-3.1487333973,-1.8575487201,-0.1645606536,-0.9064935981,0.4489927323,-0.5265767780,-1.7605935101,0.7595423251,-1.2721007092,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
102,Hendrik Dreekmann,Alberto Berasategui,1996,177,128.0000000000,64.0000000000,102521.0000000000,102238.0000000000,0.0000000000,0.0000000000,1.6023866112,-0.3582006154,0.7511296709,-0.0951001014,-0.4660362064,0.0032693199,3.1121696553,0.8961381595,-4.1037113520,1.9627270849,0.5371812469,1.1482137083,1.1690497193,-0.3548296039,-0.4802017021,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
103,Michael Stich,Greg Rusedski,1996,177,128.0000000000,64.0000000000,101529.0000000000,102257.0000000000,0.0000000000,0.0000000000,0.0082287858,1.0648317889,-1.3971331135,0.2331217580,-0.0637437213,0.0032693199,-0.9601442020,-2.8168683410,-0.0209301553,0.2636741921,1.4721320281,-0.7619385695,-1.6327613580,-0.5272951589,0.5347414103,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
104,Pete Sampras,Todd Martin,1996,177,128.0000000000,32.0000000000,101948.0000000000,101774.0000000000,0.0000000000,0.0000000000,-1.3733746629,-0.2498481074,-0.4074839657,1.0898596940,1.4795753814,0.0032693199,2.2896610122,0.2254198509,0.1573093804,1.6617986256,0.4827229372,0.7744589924,-0.2498063171,-1.5678870154,-1.2404336972,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
105,Wayne Ferreira,Renzo Furlan,1996,177,128.0000000000,32.0000000000,101965.0000000000,101746.0000000000,0.0000000000,0.0000000000,1.0710006694,-0.3016166109,-0.2385194770,0.2077420113,-0.3802353156,0.0032693199,-0.1811764373,1.1691182740,0.0271656361,0.4607637646,-2.1032298030,0.8963728451,1.6271669763,-0.3332772731,-1.6197570692,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
106,Richard Krajicek,Todd Woodbridge,1996,177,128.0000000000,32.0000000000,101990.0000000000,101889.0000000000,0.0000000000,0.0000000000,1.9212181763,-0.1583505122,-0.6488618066,0.1696723912,0.0478778330,0.0032693199,0.7679537265,0.3832622560,1.7846215962,0.8447620773,-0.5030882620,0.6998478734,-0.5820946441,-0.7521009655,1.1752797552,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
107,Goran Ivanisevic,Bohdan Ulihrach,1996,177,128.0000000000,32.0000000000,101964.0000000000,102539.0000000000,0.0000000000,0.0000000000,0.5396147276,0.7488032742,-0.7695507271,0.6450281876,0.3283384947,0.0032693199,3.4843909748,4.5609030039,0.6464066613,2.6190348342,2.7805235475,2.8947050530,-0.0544716910,-1.8871775504,4.4363987403,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
108,Bernd Karbacher,Paul Haarhuis,1996,177,128.0000000000,32.0000000000,101463.0000000000,101235.0000000000,0.0000000000,0.0000000000,-0.3106027793,-0.4749807996,0.6545785345,-0.0988727665,-0.0729432552,0.0032693199,-3.5085235400,0.0886478842,-1.1541170120,0.0396545299,-2.2330380617,-0.0651536287,0.8462456230,0.6684677423,-0.4556348962,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000
