,PlayerA_name,PlayerB_name,Year,Day,PlayerA_id,PlayerB_id,Win%_diff,height_diff,age_diff,rank_diff,rank_points_diff,ace_diff,df_diff,svpt_diff,1stIn_diff,1stWon_diff,2ndWon_diff,SvGms_diff,bpSaved_diff,bpFaced_diff,minutes_diff,bestof_diff,hand_L_diff,hand_R_diff,best_of,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,draw_size_4.0,draw_size_8.0,draw_size_9.0,draw_size_10.0,draw_size_16.0,draw_size_28.0,draw_size_32.0,draw_size_48.0,draw_size_56.0,draw_size_64.0,draw_size_96.0,draw_size_128.0,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,round_BR,round_F,round_QF,round_R128,round_R16,round_R32,round_R64,round_RR,round_SF,PlayerA Win
3751,TOMMY ROBREDO,ROGER FEDERER,2003,244,103990.000000,103819.000000,0.000000,-0.692760,-0.417772,0.849310,-0.636824,-1.546243,-0.073942,0.364269,1.688271,0.386928,-2.121418,0.201959,-0.283152,1.059085,0.614795,0.187265,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3752,SEBASTIEN GROSJEAN,ANDY RODDICK,2003,244,103206.000000,104053.000000,0.000000,-1.850326,1.085441,-0.124844,-0.011045,-1.579197,-0.583194,0.059476,-0.468549,-1.063636,0.139495,-0.770741,1.309227,1.441231,0.526854,0.013874,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3753,ANDRE AGASSI,RAINER SCHUETTLER,2003,244,101736.000000,102783.000000,0.000000,0.060825,1.730891,-1.206366,1.432337,0.918951,0.122714,1.793408,1.970695,2.410239,0.593384,2.439759,0.002725,-0.616621,0.756782,0.266281,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3754,ROGER FEDERER,MAX MIRNYI,2003,244,103819.000000,103018.000000,0.000000,-1.564569,-1.092342,-2.687467,0.887916,0.548422,-1.798779,1.760801,1.413929,1.573030,1.675748,1.526878,-0.243748,-0.649774,0.789614,0.497509,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3755,RAINER SCHUETTLER,DAVID NALBANDIAN,2003,244,102783.000000,103900.000000,0.000000,0.060825,1.394365,-1.858418,0.601748,0.228113,-0.663180,-2.577343,-2.039961,-1.182693,-1.233983,-2.724315,-2.720980,-3.041785,-1.052554,-0.257634,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3756,ROGER FEDERER,ANDY RODDICK,2003,244,103819.000000,104053.000000,0.000000,-0.439495,0.179373,-0.881732,1.030418,-1.173957,0.467747,-0.206582,-0.207240,-0.517715,-0.328787,-0.664208,0.809481,0.589653,0.238593,-0.025967,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3757,DAVID NALBANDIAN,ANDY RODDICK,2003,244,103900.000000,104053.000000,0.000000,-1.144910,0.179373,1.064551,-0.370564,-2.622061,0.489210,1.091073,0.902968,-0.568402,0.080653,0.389392,3.020594,3.561755,1.099812,0.055567,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3758,SJENG SCHALKEN,VINCENT SPADEA,2003,278,102854.000000,102434.000000,0.000000,1.475246,-0.522799,-1.495540,0.098684,-0.381573,-0.316123,0.163992,1.660146,0.928497,-1.452823,0.669794,-0.577439,-0.291727,0.454616,0.386178,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3759,RAINER SCHUETTLER,GUSTAVO KUERTEN,2003,278,102783.000000,102856.000000,0.000000,-1.471655,0.081246,-0.199283,0.181550,-1.416990,0.210551,-1.371050,-0.671802,-1.355069,-1.145843,-1.370665,-0.485886,0.221855,-0.643811,-0.087386,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3760,SJENG SCHALKEN,RAINER SCHUETTLER,2003,278,102854.000000,102783.000000,0.000000,1.898495,0.081246,0.991378,-0.705953,-0.096132,0.141236,1.318115,1.859007,1.281207,-0.645454,1.241196,0.943580,1.227588,0.446103,0.253821,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3761,ANDRE AGASSI,ANDY RODDICK,2003,141,101736.000000,104053.000000,0.000000,-1.189489,3.664116,0.015451,0.330552,-1.838463,0.093103,-0.143721,0.293643,-0.292233,-0.848967,-0.434074,0.634695,0.724271,-0.206825,0.093779,0.000000,0.000000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3762,MARCELO RIOS,JUAN CARLOS FERRERO,2003,107,102701.000000,103507.000000,0.000000,-1.237659,1.289338,3.482853,-1.274107,-0.120960,0.108207,-1.002868,-1.157490,-1.145638,-0.241739,-1.291602,-1.096694,-0.624040,-1.255737,-0.137353,1.000000,-1.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3763,PARADORN SRICHAPHAN,YEVGENY KAFELNIKOV,2003,107,103387.000000,102338.000000,0.000000,-0.718071,-1.408166,-1.063032,0.069409,1.253976,-2.216455,-1.530310,-1.038474,-0.606440,-0.427051,-0.976858,-0.211663,-0.769060,-0.902357,-0.105744,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3764,DAVID NALBANDIAN,YOUNES EL AYNAOUI,2003,107,103900.000000,101962.000000,0.000000,-1.898495,-3.368994,-1.642164,0.493019,-2.304487,-0.711073,-0.161852,-0.889081,-1.564320,1.356501,-0.242499,0.632038,1.218201,0.242411,0.170465,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3765,PARADORN SRICHAPHAN,MARCELO RIOS,2003,107,103387.000000,102701.000000,0.000000,1.398175,-0.804120,-1.495540,0.106502,1.727468,-1.203042,-0.550225,-0.554527,0.081889,0.356299,-0.054664,0.249408,-0.342495,-0.447145,-0.027598,-1.000000,1.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3766,ALBERT COSTA,GUILLERMO CORIA,2003,107,102610.000000,103909.000000,0.000000,0.644590,2.188505,-1.712806,0.210981,0.079734,0.286089,0.290777,1.317513,1.334863,-0.760142,0.025819,-2.483169,-1.884941,0.176756,-0.332024,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3767,SJENG SCHALKEN,ROGER FEDERER,2003,107,102854.000000,103819.000000,0.000000,1.141320,1.394365,0.632803,-0.184922,-0.905463,-0.339101,0.673152,1.150689,0.470268,-0.601440,0.440031,0.423613,0.942579,0.857218,-0.011897,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3768,ROGER FEDERER,ALBERT COSTA,2003,107,103819.000000,102610.000000,0.000000,0.766240,-1.886482,-0.990365,0.710642,1.236283,1.033788,0.134561,-0.686639,0.225693,1.352126,0.583345,-0.721360,-1.227882,-0.112703,0.166320,0.000000,0.000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
