PlayerA_name,PlayerB_name,Year,Day,best_of,draw_size,round,minutes,PlayerA_id,PlayerB_id,PlayerA_FR,PlayerB_FR,PlayerA_righthanded,PlayerB_righthanded,PlayerA_age,PlayerA_rank,PlayerA_rank_points,PlayerA_ace,PlayerA_df,PlayerA_svpt,PlayerA_1stIn,PlayerA_1stWon,PlayerA_2ndWon,PlayerA_SvGms,PlayerA_bpSaved,PlayerA_bpFaced,PlayerB_age,PlayerB_rank,PlayerB_rank_points,PlayerB_ace,PlayerB_df,PlayerB_svpt,PlayerB_1stIn,PlayerB_1stWon,PlayerB_2ndWon,PlayerB_SvGms,PlayerB_bpSaved,PlayerB_bpFaced,PlayerA_Win,surface_Carpet,surface_Clay,surface_Grass,surface_Hard
Alessandro Giannessi,Kimmer Coppejans,2019.0,55.0,3.0,32.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,27.6878850103,0.0,0.0,1.0,2.0,50.0,38.0,31.0,4.0,9.0,2.0,4.0,23.0362765229,0.0,0.0,1.0,1.0,50.0,29.0,16.0,10.0,9.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0
Marco Trungelliti,Thiago Seyboth Wild,2019.0,55.0,3.0,32.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0,28.454483230700003,0.0,0.0,3.0,2.0,62.0,32.0,27.0,18.0,11.0,4.0,5.0,17.9657768652,0.0,0.0,5.0,1.0,70.0,44.0,30.0,13.0,11.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0
Alessandro Giannessi,Joao Souza,2019.0,55.0,3.0,32.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,27.6878850103,0.0,0.0,4.0,1.0,61.0,47.0,35.0,11.0,10.0,0.0,0.0,28.7556468172,0.0,0.0,8.0,2.0,70.0,53.0,38.0,7.0,11.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
Tatsuma Ito,Jc Aragone,2019.0,55.0,3.0,28.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0,29.2019164956,0.0,0.0,6.0,1.0,72.0,49.0,37.0,11.0,11.0,4.0,5.0,23.0499657769,0.0,0.0,5.0,3.0,70.0,46.0,34.0,8.0,10.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0
Federico Gaio,Emilio Gomez,2019.0,55.0,3.0,32.0,0.0,146.0,0.0,0.0,0.0,0.0,1.0,1.0,26.4777549624,0.0,0.0,5.0,4.0,118.0,73.0,50.0,15.0,14.0,13.0,17.0,25.1937029432,0.0,0.0,6.0,3.0,95.0,51.0,39.0,22.0,15.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0
Federico Gaio,Ante Pavic,2019.0,55.0,3.0,32.0,0.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,26.4777549624,0.0,0.0,2.0,5.0,59.0,29.0,18.0,12.0,9.0,7.0,12.0,26.82819986,0.0,0.0,8.0,4.0,35.0,13.0,13.0,15.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Denis Shapovalov,Stefanos Tsitsipas,2019.0,67.0,3.0,96.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,19.4250513347,0.0,0.0,7.0,0.0,93.0,66.0,45.0,19.0,15.0,4.0,6.0,20.098562628299998,0.0,0.0,5.0,4.0,107.0,74.0,55.0,16.0,16.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
Adrian Mannarino,Aljaz Bedene,2019.0,67.0,3.0,96.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,30.217659137600002,0.0,0.0,5.0,1.0,81.0,45.0,32.0,20.0,14.0,3.0,6.0,29.1663244353,0.0,0.0,4.0,8.0,98.0,44.0,29.0,25.0,14.0,9.0,14.0,1.0,0.0,0.0,0.0,1.0
Casper Ruud,Evgeny Donskoy,2019.0,67.0,3.0,96.0,0.0,123.0,0.0,0.0,0.0,0.0,1.0,1.0,19.6796714579,0.0,0.0,3.0,4.0,81.0,49.0,39.0,14.0,14.0,0.0,2.0,28.3586584531,0.0,0.0,6.0,6.0,92.0,45.0,32.0,18.0,14.0,10.0,16.0,1.0,0.0,0.0,0.0,1.0
David Ferrer,Sam Querrey,2019.0,67.0,3.0,96.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,1.0,36.4024640657,0.0,0.0,9.0,6.0,59.0,36.0,28.0,3.0,8.0,5.0,9.0,30.8884325804,0.0,0.0,0.0,0.0,57.0,42.0,34.0,4.0,9.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0
Paolo Lorenzi,Ruben Bemelmans,2019.0,67.0,3.0,96.0,0.0,156.0,0.0,0.0,0.0,0.0,1.0,0.0,36.6981519507,0.0,0.0,6.0,6.0,98.0,44.0,31.0,34.0,17.0,4.0,8.0,30.674880219000002,0.0,0.0,4.0,6.0,112.0,63.0,44.0,24.0,16.0,10.0,14.0,1.0,0.0,0.0,0.0,1.0
Felix Auger Aliassime,Borna Coric,2019.0,67.0,3.0,96.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0506502396,0.0,0.0,8.0,2.0,69.0,51.0,37.0,11.0,10.0,1.0,2.0,21.782340862399998,0.0,0.0,7.0,1.0,82.0,56.0,36.0,11.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0
Jeremy Chardy,Gilles Simon,2019.0,67.0,3.0,96.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,31.537303216999998,0.0,0.0,3.0,4.0,54.0,34.0,22.0,10.0,9.0,6.0,8.0,33.7221081451,0.0,0.0,1.0,2.0,47.0,33.0,18.0,5.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0
Dusan Lajovic,Kei Nishikori,2019.0,67.0,3.0,96.0,0.0,115.0,0.0,0.0,0.0,0.0,1.0,1.0,28.158795345700003,0.0,0.0,1.0,2.0,75.0,45.0,26.0,19.0,12.0,3.0,6.0,28.717316906199997,0.0,0.0,3.0,1.0,82.0,50.0,30.0,16.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,1.0
Feliciano Lopez,Benoit Paire,2019.0,67.0,3.0,96.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,36.933607118400005,0.0,0.0,9.0,7.0,108.0,65.0,48.0,24.0,16.0,9.0,10.0,29.3607118412,0.0,0.0,14.0,9.0,114.0,62.0,48.0,24.0,16.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0
Dusan Lajovic,Pablo Cuevas,2019.0,67.0,3.0,96.0,0.0,133.0,0.0,0.0,0.0,0.0,1.0,1.0,28.158795345700003,0.0,0.0,7.0,1.0,96.0,70.0,49.0,19.0,16.0,6.0,7.0,32.555783709800004,0.0,0.0,5.0,3.0,92.0,61.0,43.0,16.0,15.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0
Kyle Edmund,Milos Raonic,2019.0,67.0,3.0,96.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,23.633127994499997,0.0,0.0,8.0,1.0,56.0,28.0,22.0,13.0,10.0,1.0,3.0,27.665982204000002,0.0,0.0,2.0,3.0,61.0,31.0,25.0,18.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Pablo Andujar,Ivo Karlovic,2019.0,67.0,3.0,96.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,32.3422313484,0.0,0.0,0.0,4.0,70.0,47.0,38.0,14.0,11.0,1.0,1.0,39.4168377823,0.0,0.0,14.0,4.0,70.0,42.0,32.0,16.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0
Kevin Anderson,Jordan Thompson,2019.0,67.0,3.0,96.0,0.0,111.0,0.0,0.0,0.0,0.0,1.0,1.0,32.2765229295,0.0,0.0,8.0,2.0,69.0,49.0,36.0,12.0,12.0,0.0,1.0,24.3531827515,0.0,0.0,6.0,2.0,75.0,47.0,30.0,15.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0
Pablo Cuevas,Jo Wilfried Tsonga,2019.0,67.0,3.0,96.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,1.0,32.555783709800004,0.0,0.0,3.0,2.0,60.0,39.0,33.0,10.0,10.0,3.0,3.0,33.4182067077,0.0,0.0,3.0,1.0,59.0,35.0,24.0,11.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
Andrey Rublev,Marin Cilic,2019.0,67.0,3.0,96.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,1.0,20.9089664613,0.0,0.0,5.0,4.0,61.0,32.0,23.0,15.0,10.0,0.0,2.0,29.9110198494,0.0,0.0,9.0,4.0,83.0,53.0,35.0,11.0,10.0,18.0,22.0,1.0,0.0,0.0,0.0,1.0
Reilly Opelka,Diego Sebastian Schwartzman,2019.0,67.0,3.0,96.0,0.0,138.0,0.0,0.0,0.0,0.0,1.0,1.0,20.517453798800002,0.0,0.0,8.0,1.0,98.0,54.0,39.0,18.0,15.0,8.0,12.0,26.028747433299998,0.0,0.0,4.0,3.0,85.0,67.0,42.0,10.0,14.0,8.0,12.0,1.0,0.0,0.0,0.0,1.0
Felix Auger Aliassime,Paolo Lorenzi,2019.0,67.0,3.0,96.0,0.0,82.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0506502396,0.0,0.0,13.0,3.0,59.0,43.0,35.0,9.0,10.0,1.0,1.0,36.6981519507,0.0,0.0,1.0,2.0,57.0,35.0,25.0,12.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
Stefanos Tsitsipas,Leonardo Mayer,2019.0,67.0,3.0,96.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0,20.098562628299998,0.0,0.0,3.0,2.0,60.0,41.0,32.0,11.0,10.0,0.0,0.0,31.285420944600002,0.0,0.0,6.0,2.0,75.0,43.0,30.0,14.0,10.0,9.0,11.0,1.0,0.0,0.0,0.0,1.0
Federico Delbonis,Peter Gojowczyk,2019.0,67.0,3.0,96.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,27.893223819299998,0.0,0.0,3.0,6.0,76.0,39.0,26.0,14.0,9.0,9.0,13.0,29.1745379877,0.0,0.0,4.0,4.0,51.0,25.0,20.0,15.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0
Denis Shapovalov,Andrey Rublev,2019.0,67.0,3.0,96.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,19.4250513347,0.0,0.0,5.0,0.0,64.0,43.0,31.0,13.0,11.0,0.0,1.0,20.9089664613,0.0,0.0,2.0,1.0,74.0,56.0,36.0,8.0,10.0,10.0,12.0,1.0,0.0,0.0,0.0,1.0
Reilly Opelka,Jan Lennard Struff,2019.0,67.0,3.0,96.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,20.517453798800002,0.0,0.0,25.0,3.0,82.0,56.0,46.0,14.0,15.0,1.0,2.0,28.396988364099997,0.0,0.0,8.0,1.0,69.0,37.0,33.0,20.0,14.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0
Roger Federer,John Isner,2019.0,67.0,3.0,96.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,37.051334702300004,0.0,0.0,9.0,2.0,53.0,39.0,23.0,7.0,9.0,6.0,10.0,33.3360711841,0.0,0.0,6.0,1.0,35.0,20.0,20.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Joao Sousa,Steve Johnson,2019.0,67.0,3.0,96.0,0.0,95.0,0.0,0.0,0.0,0.0,1.0,1.0,29.4674880219,0.0,0.0,4.0,2.0,68.0,43.0,34.0,16.0,11.0,1.0,2.0,28.6735112936,0.0,0.0,12.0,4.0,77.0,36.0,29.0,23.0,11.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0
Guido Andreozzi,Mikhail Kukushkin,2019.0,67.0,3.0,96.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,1.0,27.06091718,0.0,0.0,2.0,2.0,69.0,43.0,28.0,11.0,11.0,2.0,5.0,30.726899384,0.0,0.0,6.0,1.0,70.0,48.0,37.0,10.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0
Roger Federer,Daniil Medvedev,2019.0,67.0,3.0,96.0,0.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,37.051334702300004,0.0,0.0,2.0,1.0,51.0,30.0,19.0,12.0,9.0,0.0,3.0,22.598220397,0.0,0.0,5.0,0.0,48.0,33.0,28.0,9.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0
Alexander Bublik,Ricardas Berankis,2019.0,67.0,3.0,96.0,0.0,89.0,0.0,0.0,0.0,0.0,1.0,1.0,20.848733744,0.0,0.0,2.0,4.0,72.0,44.0,27.0,13.0,10.0,9.0,12.0,28.240930869299998,0.0,0.0,17.0,3.0,64.0,39.0,31.0,13.0,10.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0
Andrey Rublev,Taro Daniel,2019.0,67.0,3.0,96.0,0.0,124.0,0.0,0.0,0.0,0.0,1.0,1.0,20.9089664613,0.0,0.0,2.0,5.0,84.0,52.0,36.0,17.0,14.0,4.0,7.0,25.5797399042,0.0,0.0,5.0,2.0,88.0,55.0,36.0,16.0,14.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0
Borna Coric,Jeremy Chardy,2019.0,67.0,3.0,96.0,0.0,156.0,0.0,0.0,0.0,0.0,1.0,1.0,21.782340862399998,0.0,0.0,12.0,3.0,108.0,62.0,46.0,26.0,15.0,9.0,10.0,31.537303216999998,0.0,0.0,12.0,5.0,94.0,52.0,36.0,20.0,14.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0
Roger Federer,Filip Krajinovic,2019.0,67.0,3.0,96.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,37.051334702300004,0.0,0.0,2.0,3.0,82.0,54.0,34.0,12.0,10.0,7.0,10.0,26.554414784400002,0.0,0.0,14.0,1.0,59.0,43.0,32.0,9.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
Filip Krajinovic,Pierre Hugues Herbert,2019.0,67.0,3.0,96.0,0.0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,26.554414784400002,0.0,0.0,3.0,2.0,63.0,34.0,24.0,14.0,10.0,3.0,5.0,27.5017111567,0.0,0.0,3.0,0.0,58.0,37.0,30.0,15.0,10.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0
Daniil Medvedev,Adrian Mannarino,2019.0,67.0,3.0,96.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,22.598220397,0.0,0.0,9.0,1.0,43.0,26.0,24.0,8.0,8.0,1.0,2.0,30.217659137600002,0.0,0.0,0.0,3.0,63.0,38.0,18.0,10.0,7.0,11.0,16.0,1.0,0.0,0.0,0.0,1.0
Lorenzo Sonego,Martin Klizan,2019.0,67.0,3.0,96.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,0.0,23.2963723477,0.0,0.0,1.0,6.0,72.0,39.0,24.0,15.0,9.0,15.0,18.0,29.1854893908,0.0,0.0,8.0,2.0,54.0,29.0,26.0,12.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Novak Djokovic,Bernard Tomic,2019.0,67.0,3.0,96.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,31.266255989,0.0,0.0,11.0,3.0,58.0,36.0,29.0,14.0,10.0,0.0,1.0,25.9055441478,0.0,0.0,9.0,4.0,64.0,39.0,28.0,10.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
Roberto Carballes Baena,Denis Kudla,2019.0,67.0,3.0,96.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,1.0,25.4291581109,0.0,0.0,0.0,3.0,43.0,27.0,19.0,12.0,8.0,3.0,4.0,26.0260095825,0.0,0.0,2.0,2.0,41.0,23.0,8.0,7.0,7.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0
Roger Federer,Denis Shapovalov,2019.0,67.0,3.0,96.0,0.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,37.051334702300004,0.0,0.0,2.0,1.0,45.0,22.0,20.0,17.0,9.0,2.0,2.0,19.4250513347,0.0,0.0,3.0,5.0,67.0,35.0,27.0,10.0,9.0,8.0,11.0,1.0,0.0,0.0,0.0,1.0
Nick Kyrgios,Dusan Lajovic,2019.0,67.0,3.0,96.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,23.3347022587,0.0,0.0,12.0,2.0,55.0,38.0,29.0,9.0,8.0,6.0,7.0,28.158795345700003,0.0,0.0,0.0,0.0,46.0,32.0,21.0,2.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0
Jordan Thompson,Cameron Norrie,2019.0,67.0,3.0,96.0,0.0,152.0,0.0,0.0,0.0,0.0,1.0,0.0,24.3531827515,0.0,0.0,4.0,4.0,98.0,68.0,46.0,13.0,16.0,3.0,7.0,23.0116358658,0.0,0.0,10.0,3.0,113.0,70.0,52.0,16.0,15.0,7.0,10.0,1.0,0.0,0.0,0.0,1.0
Nick Kyrgios,Alexander Bublik,2019.0,67.0,3.0,96.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,1.0,23.3347022587,0.0,0.0,9.0,3.0,73.0,55.0,46.0,6.0,11.0,7.0,7.0,20.848733744,0.0,0.0,10.0,2.0,53.0,36.0,25.0,12.0,10.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0
Kyle Edmund,Ilya Ivashka,2019.0,67.0,3.0,96.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,1.0,23.633127994499997,0.0,0.0,5.0,4.0,57.0,37.0,25.0,7.0,9.0,1.0,5.0,24.5612594114,0.0,0.0,2.0,2.0,45.0,27.0,22.0,11.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
Damir Dzumhur,Christopher Eubanks,2019.0,67.0,3.0,96.0,0.0,101.0,0.0,0.0,0.0,0.0,1.0,1.0,26.3271731691,0.0,0.0,8.0,6.0,88.0,55.0,47.0,18.0,15.0,3.0,4.0,21.8699520876,0.0,0.0,3.0,2.0,87.0,71.0,52.0,9.0,14.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0
Lorenzo Sonego,Ramkumar Ramanathan,2019.0,67.0,3.0,96.0,0.0,68.0,0.0,0.0,0.0,0.0,1.0,1.0,23.2963723477,0.0,0.0,3.0,3.0,55.0,31.0,22.0,9.0,8.0,4.0,7.0,23.704312115,0.0,0.0,1.0,0.0,46.0,29.0,24.0,13.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
Reilly Opelka,Marcel Granollers,2019.0,67.0,3.0,96.0,0.0,83.0,0.0,0.0,0.0,0.0,1.0,1.0,20.517453798800002,0.0,0.0,15.0,3.0,72.0,43.0,35.0,18.0,11.0,2.0,2.0,32.375085557800006,0.0,0.0,2.0,2.0,58.0,34.0,27.0,17.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
Mackenzie Mcdonald,Peter Polansky,2019.0,67.0,3.0,96.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,1.0,23.364818617399997,0.0,0.0,8.0,0.0,75.0,48.0,39.0,16.0,12.0,1.0,1.0,30.1984941821,0.0,0.0,5.0,2.0,78.0,52.0,40.0,12.0,12.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
David Goffin,Pablo Andujar,2019.0,67.0,3.0,96.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,1.0,27.720739219699997,0.0,0.0,1.0,1.0,60.0,40.0,19.0,8.0,8.0,5.0,10.0,32.3422313484,0.0,0.0,7.0,2.0,66.0,42.0,32.0,8.0,9.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0
Denis Shapovalov,Daniel Evans,2019.0,67.0,3.0,96.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,19.4250513347,0.0,0.0,4.0,3.0,80.0,50.0,37.0,19.0,13.0,3.0,4.0,28.071184120500003,0.0,0.0,3.0,3.0,81.0,44.0,28.0,22.0,13.0,5.0,9.0,1.0,0.0,0.0,0.0,1.0
Alexander Bublik,Daniel Evans,2019.0,67.0,3.0,96.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,1.0,20.848733744,0.0,0.0,9.0,12.0,79.0,45.0,34.0,16.0,10.0,4.0,5.0,28.071184120500003,0.0,0.0,1.0,1.0,68.0,49.0,30.0,8.0,10.0,6.0,9.0,1.0,0.0,0.0,0.0,1.0
Nikoloz Basilashvili,Robin Haase,2019.0,67.0,3.0,96.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,1.0,26.5653661875,0.0,0.0,14.0,4.0,77.0,51.0,37.0,16.0,11.0,4.0,5.0,31.3921971253,0.0,0.0,7.0,4.0,72.0,38.0,30.0,15.0,10.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0
Pablo Cuevas,Egor Gerasimov,2019.0,67.0,3.0,96.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,1.0,32.555783709800004,0.0,0.0,3.0,2.0,88.0,61.0,41.0,15.0,13.0,4.0,6.0,25.7138945927,0.0,0.0,5.0,5.0,75.0,44.0,32.0,15.0,13.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0
Stefanos Tsitsipas,Mackenzie Mcdonald,2019.0,67.0,3.0,96.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,20.098562628299998,0.0,0.0,2.0,3.0,50.0,30.0,25.0,13.0,9.0,1.0,2.0,23.364818617399997,0.0,0.0,2.0,3.0,71.0,46.0,25.0,14.0,10.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0
Lorenzo Sonego,Mackenzie Mcdonald,2019.0,67.0,3.0,96.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,23.2963723477,0.0,0.0,2.0,5.0,67.0,40.0,23.0,14.0,11.0,2.0,6.0,23.364818617399997,0.0,0.0,4.0,3.0,73.0,40.0,28.0,18.0,11.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0
Felix Auger Aliassime,Marton Fucsovics,2019.0,67.0,3.0,96.0,0.0,126.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0506502396,0.0,0.0,6.0,6.0,86.0,58.0,39.0,13.0,13.0,4.0,7.0,26.606433949299998,0.0,0.0,0.0,4.0,83.0,43.0,27.0,17.0,13.0,9.0,15.0,1.0,0.0,0.0,0.0,1.0
Daniil Medvedev,Reilly Opelka,2019.0,67.0,3.0,96.0,0.0,142.0,0.0,0.0,0.0,0.0,1.0,1.0,22.598220397,0.0,0.0,19.0,3.0,106.0,64.0,58.0,29.0,18.0,2.0,2.0,20.517453798800002,0.0,0.0,22.0,3.0,111.0,74.0,64.0,20.0,18.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
Mikael Ymer,Ryan Harrison,2019.0,67.0,3.0,96.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,19.8494182067,0.0,0.0,0.0,0.0,47.0,39.0,27.0,3.0,8.0,0.0,1.0,26.3052703628,0.0,0.0,1.0,3.0,50.0,26.0,14.0,8.0,8.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0
Thiago Monteiro,Lloyd George Muirhead Harris,2019.0,67.0,3.0,96.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,24.1451060917,0.0,0.0,13.0,2.0,77.0,51.0,42.0,12.0,12.0,3.0,4.0,21.503080082100002,0.0,0.0,3.0,1.0,77.0,44.0,37.0,20.0,12.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0
Robin Haase,Lloyd George Muirhead Harris,2019.0,67.0,3.0,96.0,0.0,116.0,0.0,0.0,0.0,0.0,1.0,1.0,31.3921971253,0.0,0.0,5.0,5.0,91.0,50.0,38.0,16.0,14.0,7.0,11.0,21.503080082100002,0.0,0.0,6.0,5.0,87.0,49.0,33.0,17.0,14.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0
Kevin Anderson,Joao Sousa,2019.0,67.0,3.0,96.0,0.0,108.0,0.0,0.0,0.0,0.0,1.0,1.0,32.2765229295,0.0,0.0,13.0,1.0,70.0,44.0,33.0,18.0,11.0,1.0,1.0,29.4674880219,0.0,0.0,1.0,0.0,76.0,52.0,36.0,13.0,11.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0
Thiago Monteiro,Kamil Majchrzak,2019.0,67.0,3.0,96.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,24.1451060917,0.0,0.0,8.0,3.0,105.0,62.0,41.0,25.0,14.0,7.0,9.0,21.4510609172,0.0,0.0,8.0,1.0,100.0,69.0,46.0,19.0,14.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0
Jordan Thompson,Karen Khachanov,2019.0,67.0,3.0,96.0,0.0,71.0,0.0,0.0,0.0,0.0,1.0,1.0,24.3531827515,0.0,0.0,6.0,0.0,54.0,37.0,28.0,12.0,9.0,1.0,1.0,22.3244353183,0.0,0.0,4.0,3.0,45.0,26.0,17.0,7.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
Miomir Kecmanovic,Ernests Gulbis,2019.0,67.0,3.0,96.0,0.0,91.0,0.0,0.0,0.0,0.0,1.0,1.0,18.6064339493,0.0,0.0,5.0,6.0,80.0,39.0,25.0,17.0,10.0,11.0,15.0,29.8370978782,0.0,0.0,2.0,1.0,49.0,34.0,28.0,9.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Roger Federer,Kevin Anderson,2019.0,67.0,3.0,96.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,37.051334702300004,0.0,0.0,4.0,4.0,75.0,42.0,25.0,11.0,8.0,8.0,13.0,32.2765229295,0.0,0.0,3.0,2.0,42.0,25.0,20.0,9.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Jordan Thompson,Grigor Dimitrov,2019.0,67.0,3.0,96.0,0.0,107.0,0.0,0.0,0.0,0.0,1.0,1.0,24.3531827515,0.0,0.0,4.0,3.0,74.0,42.0,24.0,16.0,12.0,5.0,10.0,27.282683093800003,0.0,0.0,5.0,3.0,74.0,54.0,37.0,10.0,12.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0
Hubert Hurkacz,Dominic Thiem,2019.0,67.0,3.0,96.0,0.0,77.0,0.0,0.0,0.0,0.0,1.0,1.0,21.5386721424,0.0,0.0,1.0,1.0,53.0,34.0,21.0,9.0,10.0,6.0,10.0,25.037645448299997,0.0,0.0,3.0,2.0,58.0,30.0,26.0,12.0,10.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0
Kevin Anderson,Jaume Munar,2019.0,67.0,3.0,96.0,0.0,131.0,0.0,0.0,0.0,0.0,1.0,1.0,32.2765229295,0.0,0.0,17.0,0.0,88.0,58.0,41.0,19.0,14.0,4.0,6.0,21.368925393599998,0.0,0.0,5.0,1.0,86.0,55.0,37.0,21.0,14.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0
Felix Auger Aliassime,Nikoloz Basilashvili,2019.0,67.0,3.0,96.0,0.0,96.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0506502396,0.0,0.0,13.0,4.0,73.0,45.0,35.0,13.0,11.0,6.0,8.0,26.5653661875,0.0,0.0,4.0,8.0,64.0,25.0,17.0,23.0,11.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0
Radu Albot,Matthew Ebden,2019.0,67.0,3.0,96.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,28.848733744,0.0,0.0,5.0,1.0,29.0,23.0,18.0,3.0,5.0,0.0,0.0,30.7515400411,0.0,0.0,2.0,7.0,27.0,7.0,4.0,6.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0
